[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:29:17 | 06-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:29:20 | 06-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:25:40 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa0c512e657c0f68eed075f0204549a5fb9224db19bf3a60730194d4c5ffa26b9
[09:28:43 | 07-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:28:46 | 07-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:22:26 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe00ed2f15ade1132bda3c68658c17782d272985629366311aae7822d493b6705
[09:25:29 | 08-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:25:32 | 08-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:23:28 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x30cf46d2bb00e36deef2ce2b160386d4d1bd64aa3da0d0c88d0d0e542c84c2c3
[09:26:31 | 09-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:26:34 | 09-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:22:28 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0e6dd43f6f3e5e31a386d7137ea298264131c8ca0f811e1a032fee12f5f232db
[09:25:31 | 10-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:25:34 | 10-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:23:03 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc5113cb6c3f9569f714dbbf121b18108c7c14e3fa3f0febc81192518f598fa4f
[09:26:06 | 11-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:26:09 | 11-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:19:52 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x990e29506dc5ae841e61e797d930fb37965d37fefc83fe82e352d0a9b53af38e
[09:22:55 | 12-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:22:58 | 12-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[10:40:25 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x858104fc3200f15a5c0873201a1204283feb49da301f79a01cc6250ebb2c6617
[10:43:28 | 13-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[10:43:31 | 13-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:26:51 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x15c1b0bea7cabd5ab15335b5130cd0255c5e0e6f41bf5133dd425b3e2b38a661
[09:29:55 | 14-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:29:57 | 14-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:25:50 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2fb5a193f0c26baffbbcfb5582234d34ea700a2c4c4b4ea2f6f36c362e393541
[09:28:53 | 15-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:28:56 | 15-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:25:28 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8c0dcfd08eeb527e3db63c37a6222bbd38fe0550e338a564a0f289444d824a53
[09:28:32 | 16-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:28:35 | 16-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:24:15 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0591173dde70c18d10e5945e7266544682534086257ce9736efe0da0836c2dfc
[09:27:18 | 17-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:27:21 | 17-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:21:39 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd204c52ac9ed021ec81479146e0661cb9f8e29e33fc1974d60ecda3579680d36
[09:24:42 | 18-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:24:45 | 18-04-2025] Bridge Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
Error:
[09:18:25 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe840fd974134ee9a414236fc16be8099923699bd935614ecc47e1214b003b580
[09:21:28 | 19-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:21:31 | 19-04-2025] Bridge Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
Error:
[09:29:17 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x36742db693648ec132d3a507eca865a49fdd41e932e1abfae3ad728475918290
[09:32:20 | 20-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:32:23 | 20-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:29:15 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd40584c51084b52b9df5e71b167348affe1d36e2721d246cfd595723f67fa9da
[09:32:18 | 21-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:32:21 | 21-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:24:28 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x476e0aaeedecc51c84b354ae16a6cd8c5e413e0d29393b630fdb2f5d2a5560af
[09:27:31 | 22-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:27:34 | 22-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:25:02 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7c36ce73a229d46e5dc72bf6b9d5b6df56d748f3d4ea9195a3f7a398a9641df7
[09:28:05 | 23-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:28:08 | 23-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:26:14 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd5dedd2f581a2fc3096975972874341361d7565849b06cfaf07f458b29f8d135
[09:29:17 | 24-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:29:20 | 24-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:26:36 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe87cdcb9d89f42398f68c5579a78695f083e42c207540eebe10dfffdacfa897d
[09:29:40 | 25-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:29:43 | 25-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:21:01 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x78c95726e53aef0e1b4e351703d896e1d53e9bd3cde94eb2a875398743af26c7
[09:24:04 | 26-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:24:07 | 26-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
Error:
[09:29:50 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd31519fe3854ee5bd94d3948980c3f58cfc322ce8e665e30263686efb02b81d3
[09:32:53 | 27-04-2025] Transfer Task failed for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7: Request failed with status code 400
[09:32:56 | 27-04-2025] Bridge Task successful for 0x8cCfcc34dCBf4896ec79837001488646045Ba3c7
